Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
GREENCRED - COOPERATIVA DE CREDITO;2347114;;;;b3S;2;9;CURITIBA;PR;03/2026;139.835;43.783;62.756;110.396;107.291;29.439;697;0;4
COOPERFEMSA - COOPERATIVA DE CRÉDITO;43488782;;;;b3S;2;9;SAO PAULO;SP;03/2026;139.079;99.332;32.578;11.767;0;127.312;4.988;0;0
COOPERATIVA DE CRÉDITO UNIPRIME CREDICANA;44373041;;;;b3S;2;9;ASSIS;SP;03/2026;138.978;42.129;3.342;115.158;113.030;23.820;920;0;1
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2026;138.481;42.176;4.171;99.190;64.007;39.291;1.896;0;2
PAY4FUN INSTITUICAO DE PAGAMENTO S.A.;20757199;PAY4FUN IP S.A. - PRUDENCIAL;;00086299;n4;2;41;SAO PAULO;SP;03/2026;138.195;0;38.807;98.843;88.951;39.352;-1.032;1;0
TIVIO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3384738;BRADESCO - PRUDENCIAL;00010045;00080075;n2;2;16;OSASCO;SP;03/2026;137.231;0;48.004;109.734;53.511;27.496;-21.251;2;0
GOOGLE PAY BRASIL INSTITUICAO DE PAGAMENTO LTDA.;43394419;GOOGLE PAY BRASIL IP - PRUDENCIAL;;00086684;n4;3;41;SAO PAULO;SP;03/2026;134.846;0;126.417;7.436;0;127.410;1.762;1;0
BELLUNO INSTITUICAO DE PAGAMENTO LTDA;25238191;BELLUNO IP - PRUDENCIAL;;00086983;n4;2;41;JARAGUA DO SUL;SC;03/2026;134.361;0;3.031;128.015;9.809;6.346;19;1;0
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;;;;b3S;2;9;MONTES CLAROS;MG;03/2026;133.915;57.117;2.509;117.385;114.200;16.530;578;0;3
EAGLE INSTITUICAO DE PAGAMENTO LTDA.;11414839;EAGLE SCD - PRUDENCIAL;;00086172;n4;2;41;PORTO ALEGRE;RS;03/2026;133.061;0;118.681;7.912;0;125.149;4.243;1;0
MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA;11351086;MERCADO BITCOIN - PRUDENCIAL;;00087061;n4;2;41;BELO HORIZONTE;MG;03/2026;132.462;0;2.899;118.376;105.639;14.085;-5.111;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES;1709266;;;;b3S;2;9;TEOFILO OTONI;MG;03/2026;131.841;70.420;3.750;115.083;101.015;16.758;560;0;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;FAIR CC S.A. - PRUDENCIAL;;00081919;n2;2;21;SAO PAULO;SP;03/2026;130.445;0;31.258;89.000;0;41.445;-636;3;0
SWILE INSTITUICAO DE PAGAMENTO LTDA;37374538;SWILE IP - PRUDENCIAL;;00088163;n4;3;41;SAO PAULO;SP;03/2026;129.663;0;66.090;126.773;44.947;2.890;-707;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;129.060;52.405;3.778;71.962;65.419;57.098;1.502;0;2
NVIO BRASIL BITSO INSTITUIÇÃO DE PAGAMENTO LTDA;35136120;NVIO BRASIL BITSO IP - PRUDENCIAL;;00086945;n4;3;41;SAO PAULO;SP;03/2026;128.666;0;5.978;75.390;51.828;53.276;1.857;1;0
MICROINVEST S.A. SOCIEDADE DE CRÉDITO A MICROEMPREENDEDOR;5076239;ITAU - PRUDENCIAL;00010069;00080099;n1;2;10;SAO PAULO;SP;03/2026;127.998;0;0;2.091;0;125.908;2.655;2;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL COOPERACRED;9488496;;;;b3S;2;9;SAO JOAO DO SUL;SC;03/2026;127.680;90.372;3.346;111.403;73.641;16.278;767;0;4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;;;;b3S;2;9;CURITIBA;PR;03/2026;127.271;31.903;79.202;98.956;87.612;28.315;2.981;0;1
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;;;;b3S;2;9;AUREA;RS;03/2026;126.745;93.499;3.726;111.390;61.325;15.355;-960;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19875244;;;;b3S;2;9;TIMOTEO;MG;03/2026;126.270;53.289;6.778;93.048;88.189;33.223;-1.275;0;4
PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;17079937;PINBANK BRASIL IP - PRUDENCIAL;;00086361;n4;3;41;SAO PAULO;SP;03/2026;125.885;0;5.155;116.954;85.505;8.930;-5.900;1;0
FLAGSHIP INSTITUICAO DE PAGAMENTO LTDA;23114447;FLAGSHIP IP - PRUDENCIAL;;00086282;n4;2;41;SAO PAULO;SP;03/2026;124.119;0;342;107.728;102.720;16.391;358;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;;;;b3S;2;9;CRUZEIRO;SP;03/2026;123.690;86.697;32.008;3.214;0;120.476;4.178;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;123.057;59.122;4.851;83.068;80.061;39.989;1.283;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;;;;b3S;2;9;SAO PAULO;SP;03/2026;122.296;17.665;101.736;102.130;100.589;20.167;253;0;0
SOLVER INSTITUICAO DE PAGAMENTO LTDA;47377613;SOLVER IP - PRUDENCIAL;;00088596;n4;2;41;BARUERI;SP;03/2026;121.694;0;1.013;105.452;1.250;16.242;-129;1;0
NSTECH IP INSTITUICAO DE PAGAMENTO S.A.;1648418;NSTECH IP - PRUDENCIAL;;00088785;n4;2;41;BARUERI;SP;03/2026;118.104;0;56.136;96.294;25.278;21.810;3.193;1;0
ACCREDITO - SOCIEDADE DE CRÉDITO DIRETO S.A.;37715993;ACCREDITO SCD - PRUDENCIAL;;00085331;n1;2;43;SAO PAULO;SP;03/2026;117.863;2.803;65.209;45.435;44.195;72.428;367;2;0
INOVANTI INSTITUIÇÃO DE PAGAMENTO S.A.;37511258;INOVANTI IP - PRUDENCIAL;;00087456;n4;2;41;SAO PAULO;SP;03/2026;117.440;0;97.444;104.974;96.747;12.466;53;1;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1374196;;;;b3S;2;9;SAO FRANCISCO DE SALES;MG;03/2026;117.070;90.331;3.924;88.966;62.283;28.103;1.056;0;0
COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO;10175348;;;;b3S;2;9;SOROCABA;SP;03/2026;116.147;45.165;62.400;98.412;95.193;17.735;228;0;4
CM CAPITAL MARKETS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;2685483;CM CAPITAL MARKETS - PRUDENCIAL;;00080549;n2;3;15;SAO PAULO;SP;03/2026;115.607;0;75.236;75.034;45.419;40.573;-473;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;;;;b3S;2;9;FORTALEZA;CE;03/2026;115.440;58.414;19.614;103.934;96.105;11.506;-6;0;2
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;NOVA FUTURA CTVM LTDA - PRUDENCIAL;;00083759;n2;2;15;SAO PAULO;SP;03/2026;114.478;0;63.149;81.180;53.031;33.298;229;2;0
NG CASH INSTITUIÇÃO DE PAGAMENTO LTDA.;40710595;NG CASH IP - PRUDENCIAL;;00088448;n4;3;41;SAO PAULO;SP;03/2026;114.267;0;104.276;41.467;16.829;72.800;-1.777;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF;3603683;;;;b3S;2;9;BRASILIA;DF;03/2026;114.076;79.846;14.977;80.558;75.773;33.518;1.289;0;1
CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE;4985665;;;;b3S;2;9;ESPIGAO D'OESTE;RO;03/2026;113.230;55.872;5.481;87.483;66.971;25.747;1.084;0;0
CONFIDENCE SOCIEDADE CORRETORA DE CAMBIO S.A.;4913129;BANCO TRAVELEX - PRUDENCIAL;00051671;00080783;n2;3;21;SAO PAULO;SP;03/2026;113.214;0;1.178;30.393;0;82.821;549;18;0
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;SITA SCCVM S.A. - PRUDENCIAL;;00082743;n2;2;15;BELO HORIZONTE;MG;03/2026;112.701;0;85.198;55.410;0;57.291;1.854;2;0
RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;17354911;RENDIMENTO - PRUDENCIAL;00051468;00080659;n2;2;16;SAO PAULO;SP;03/2026;112.536;0;0;89.165;3.460;23.370;-864;5;0
CREDITAS SOCIEDADE DE CRÉDITO DIRETO S.A.;32997490;ANDBANK - PRUDENCIAL;00051949;00081256;n1;3;43;SAO PAULO;SP;03/2026;109.640;18.719;4.825;85.695;0;23.945;-3.674;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;;;;b3S;2;9;CURITIBA;PR;03/2026;109.199;41.796;49.144;95.401;81.684;13.798;290;0;2
PAGCERTO INSTITUICAO DE PAGAMENTO LTDA.;17819084;PAGCERTO IP - PRUDENCIAL;;00087724;n4;3;41;SAO PAULO;SP;03/2026;109.097;0;71.826;88.068;86.192;21.029;1.034;1;0
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12599971;CREDITÁ S.A. CFI - PRUDENCIAL;;00083687;n1;2;14;PORTO ALEGRE;RS;03/2026;107.875;76.744;19.877;50.559;49.300;57.316;619;2;0
PLANNER SOCIEDADE DE CRÉDITO DIRETO S.A.;5684234;PLANNER - PRUDENCIAL;00051341;00080587;n1;2;43;SAO PAULO;SP;03/2026;107.366;0;98.800;97.516;18.648;9.850;2.554;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5667301;;;;b3S;2;9;LENCOIS PAULISTA;SP;03/2026;107.092;48.485;52.078;85.044;81.401;22.048;-525;0;3
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;CENTROCRED CFI - PRUDENCIAL;;00084727;n1;2;14;SANTA CRUZ DO SUL;RS;03/2026;106.221;90.179;7.848;65.323;60.754;40.898;2.541;2;0
SOMAPAY SOCIEDADE DE CRÉDITO DIRETO S.A.;44705774;SOMAPAY SCD - PRUDENCIAL;;00086017;n1;2;43;FORTALEZA;CE;03/2026;106.034;14.375;53.876;97.756;75.880;8.278;-2.131;2;0
BANCO ITAÚ VEÍCULOS S.A.;61190658;ITAU - PRUDENCIAL;00010069;00080099;b2;2;8;SAO PAULO;SP;03/2026;105.577;0;577;943;0;104.634;880;2;0
ID CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;16695922;ID CTVM - PRUDENCIAL;;00085582;n2;2;15;SAO PAULO;SP;03/2026;105.462;0;10.715;93.438;80.625;12.024;3.047;2;0
COOPERATIVA DE CRÉDITO COGEM;44401800;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;03/2026;105.391;76.031;23.540;14.783;6.023;90.607;3.447;0;8
AGI FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;13660104;AGIBANK - PRUDENCIAL;00051956;00083694;n1;3;14;CAMPINAS;SP;03/2026;105.188;0;10.716;58.869;0;46.318;2.755;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORDESTE - SICOOB CENTRO NORDESTE;3102185;;;;b3S;2;9;JOAO PESSOA;PB;03/2026;104.870;58.507;6.744;81.683;77.932;23.187;569;0;3
JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;4230630;JBCRED S.A. SCFI - PRUDENCIAL;;00083137;n1;2;14;SAO PAULO;SP;03/2026;104.779;48.206;51.921;23.671;0;81.109;1.323;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;;;;b3S;2;9;BALSAS;MA;03/2026;104.056;70.137;8.715;79.577;74.610;24.478;-270;0;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;;00081043;n1;1;30;NATAL;RN;03/2026;104.020;61.096;37.741;33.061;12.568;70.959;867;2;0
PROTEGE CASH INSTITUIÇÃO DE PAGAMENTO S.A.;40276692;PROTEGE CASH IP PRUDENCIAL;;00086969;n4;2;41;SAO PAULO;SP;03/2026;103.619;0;1.581;91.282;85.009;12.337;755;1;0
GETNET SOCIEDADE DE CREDITO DIRETO S.A.;42054886;SANTANDER - PRUDENCIAL;00030379;00080185;n1;3;43;SAO PAULO;SP;03/2026;103.497;45;93.165;6.841;0;96.656;1.712;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA  NESTLÉ - NESCRED;62562012;;;;b3S;2;9;SAO PAULO;SP;03/2026;101.505;45.839;51.818;2.821;0;98.684;2.121;0;1
PAGME INSTITUIÇÃO DE PAGAMENTO LTDA.;34471744;PAGME IP - PRUDENCIAL;;00087542;n4;2;41;ITAJAI;SC;03/2026;101.484;0;1.505;95.698;92.782;5.786;670;1;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM;10808037;;;;b3S;2;9;MANAUS;AM;03/2026;101.369;54.522;4.385;89.664;88.136;11.704;-893;0;0
COOPERATIVA DE CRÉDITO MÚTUO - SICOOB CREDIACISC;7669921;;;;b3S;2;9;SAO CARLOS;SP;03/2026;101.261;27.362;68.082;88.706;86.885;12.556;-2.088;0;4
BANCO SANY BRASIL S.A.;60935819;BANCO SANY BRASIL - PRUDENCIAL;;00088510;b2;3;8;SAO PAULO;SP;03/2026;100.897;3.797;0;1.036;0;99.861;185;2;0
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;;;;b3S;2;9;SERTAOZINHO;SP;03/2026;100.565;46.725;52.313;59.499;56.244;41.065;1.318;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;3000142;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;100.024;63.087;16.041;89.196;75.694;10.828;295;0;2
BANCO DE LA NACION ARGENTINA;33042151;BCO LA NACION ARGENTINA - PRUDENCIAL;;00081270;b1;3;28;SAO PAULO;SP;03/2026;97.517;32.677;5.502;64.434;32.103;33.083;46;2;0
GALAX PAY INSTITUIÇÃO DE PAGAMENTO S.A.;30765018;CELCOIN IP - PRUDENCIAL;;00085960;n4;3;41;BARUERI;SP;03/2026;96.402;0;58;71.645;115;24.757;2.422;1;0
CELCOIN SOCIEDADE DE CRÉDITO DIRETO S.A.;48632754;CELCOIN IP - PRUDENCIAL;;00085960;n1;3;43;BARUERI;SP;03/2026;95.898;23.763;53.022;30.184;0;65.714;2.404;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS CARREIRAS DO MINISTÉRIO PÚBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL - SICREDI MP RS;3662047;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;95.720;31.812;54.093;85.803;77.368;9.917;415;0;1
BK INSTITUIÇÃO DE PAGAMENTO S.A.;16814330;BK IP - PRUDENCIAL;;00088101;n4;2;41;BARUERI;SP;03/2026;95.014;0;7.579;66.582;993;28.432;5.190;1;0
COOPERATIVA DE CRÉDITO - SICREDI LENÇÓIS;5545390;;;;b3S;2;9;SAO LUIS;MA;03/2026;93.869;45.879;27.812;74.625;66.280;19.244;435;0;2
CREDISIS/CREDISUL COOPERATIVA DE CRÉDITO;7494300;;;;b3S;2;9;ERECHIM;RS;03/2026;93.495;45.351;1.674;82.055;77.037;11.440;147;0;1
SICOOB CREDIMED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE UBERABA LTDA.;71336432;;;;b3S;2;9;UBERABA;MG;03/2026;90.725;48.768;2.185;76.757;74.966;13.969;-204;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;;;;b3S;2;9;AMERICANA;SP;03/2026;89.961;40.517;28.171;79.990;76.736;9.971;-398;0;7
PAY2ALL INSTITUICAO DE PAGAMENTO LTDA;44815065;PAY2ALL IP - PRUDENCIAL;;00088479;n4;3;41;SAO PAULO;SP;03/2026;89.599;0;0;76.002;56.510;13.597;3.272;1;0
MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;36864992;MAF-BRL TRUST - PRUDENCIAL;00052560;00084277;n2;2;16;SAO PAULO;SP;03/2026;89.395;0;18.630;14.792;10.782;74.603;4.677;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA ADVOCACIA E SERVENTUÁRIOS DO PODER JUDICIÁRIO NO ESTADO DO RIO GRANDE DO SUL - SICREDI COOABCRED RS;19962468;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;89.269;29.722;48.574;78.558;69.409;10.710;421;0;1
GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;28650236;GALAPAGOS CAPITAL DTVM - PRUDENCIAL;;00087092;n2;2;16;SAO PAULO;SP;03/2026;87.798;0;2.725;60.485;54.227;27.312;387;2;0
KANASTRA FINANCEIRA S.A, CREDITO, FINANCIAMENTO E INVESTIMENTO;49288113;KANASTRA FINANCEIRA CFI - PRUDENCIAL;;00086770;n1;3;14;UBERLANDIA;MG;03/2026;87.709;46;75.133;8.294;5.940;79.415;1.047;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;;;;b3S;2;9;SAO JOAO DA BOA VISTA;SP;03/2026;87.370;66.604;8.826;61.051;58.935;26.319;399;0;1
MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;33959738;MOVA SEP - PRUDENCIAL;;00084961;n1;3;44;SAO PAULO;SP;03/2026;87.018;0;4.095;41.502;194;45.516;488;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA;2093154;;;;b3S;2;9;FRANCA;SP;03/2026;86.715;28.914;57.470;10.844;0;75.871;3.368;0;0
COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL;2217068;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;84.798;5.716;1.767;71.431;70.093;13.368;465;0;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;;;;b3S;2;9;CARIACICA;ES;03/2026;84.643;36.743;34.818;14.720;0;69.923;2.130;0;0
SICOOB CREDICONSUMO - COOPERATIVA DE CRÉDITO;47074323;;;;b3S;2;9;SANTO ANDRE;SP;03/2026;84.115;52.002;28.751;47.766;44.506;36.348;-228;0;6
LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;40768766;LIONS TRUST DTVM PRUDENCIAL;;00085654;n2;2;16;SAO PAULO;SP;03/2026;82.969;0;1.029;79.938;77.013;3.031;564;2;0
DIREÇÃO S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;58158387;DIRECAO S.A. SCFI - PRUDENCIAL;;00083625;n1;2;14;SANTOS;SP;03/2026;82.884;3.207;67.466;461;0;82.422;923;3;0
ARTTA SOCIEDADE DE CRÉDITO DIRETO S.A;42259084;ARTTA SCD PRUDENCIAL;;00085661;n1;2;43;CURITIBA;PR;03/2026;82.375;0;73.185;76.203;74.093;6.172;697;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;82.302;71.700;10.003;40.037;35.076;42.266;239;0;0
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;;00081342;b2;2;13;SAO PAULO;SP;03/2026;81.835;11.793;62.800;2.367;1.893;79.468;274;2;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE S.A.;18188384;CREFAZ SCMEPP - PRUDENCIAL;;00083357;n1;2;10;MARINGA;PR;03/2026;81.233;10.113;30.271;22.601;0;58.632;5.822;2;0
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;;00081122;n1;1;30;PALMAS;TO;03/2026;81.086;45.688;34.239;35.570;34.494;45.516;-544;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;;;;b3S;2;9;CAXIAS DO SUL;RS;03/2026;80.739;32.742;12.081;11.955;7.617;68.784;798;0;0
BANCO RNX S.A.;80271455;BANCO RNX S.A. - PRUDENCIAL;;00081775;b2;2;8;CURITIBA;PR;03/2026;79.467;55.063;3.221;58.870;54.943;20.597;-153;2;0
SIMPAUL CORRETORA DE CAMBIO E VALORES MOBILIARIOS  S.A.;68757681;SIMPAUL CCVM - PRUDENCIAL;;00082640;n2;3;15;PORTO ALEGRE;RS;03/2026;78.811;0;53.094;4.205;983;74.606;1.503;2;0
99PAY SOCIEDADE DE CRÉDITO DIRETO S.A.;59379565;99PAY IP - PRUDENCIAL;;00087793;n1;3;43;SAO PAULO;SP;03/2026;78.809;3.260;0;1.929;0;76.880;448;2;0
GRAZZIOTIN FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;GRAZZIOTIN FINANCEIRA - PRUDENCIAL;;00083481;n1;2;14;PASSO FUNDO;RS;03/2026;77.974;69.545;0;49.120;41.961;28.854;2.921;2;0
HEMERA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;39669186;HEMERA DTVM - PRUDENCIAL;;00085685;n2;2;16;CURITIBA;PR;03/2026;77.359;0;6.866;61.189;56.025;16.170;4.373;2;0
CLARO PAY S.A. - INSTITUIÇÃO DE PAGAMENTO;34878543;CLARO PAY IP - PRUDENCIAL;;00088307;n4;3;41;SAO PAULO;SP;03/2026;77.232;0;25.757;45.261;7.305;31.971;-16.919;1;0
BRB - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;33850686;BRB - PRUDENCIAL;00031976;00080288;n2;1;16;BRASILIA;DF;03/2026;76.981;0;45.125;9.431;64;67.549;1.785;2;0
PAGSMILE INSTITUIÇÃO DE PAGAMENTO LTDA.;37753531;PAGSMILE IP - PRUDENCIAL;;00088345;n4;3;41;SAO PAULO;SP;03/2026;76.894;0;61.234;61.908;54.958;14.986;1.973;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;76.342;36.014;16.118;44.198;36.089;32.144;-372;0;4
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. - SICOOB COOPVALE;33924028;;;;b3S;2;9;RIO DE JANEIRO;RJ;03/2026;75.824;30.776;3.969;67.822;63.185;8.002;945;0;6
COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;;;;b3S;2;9;PIMENTA;MG;03/2026;75.249;25.139;2.382;62.313;54.813;12.937;419;0;0
HINOVA PAY INSTITUICAO DE PAGAMENTO S.A.;27970567;HINOVA PAY IP - PRUDENCIAL;;00086220;n4;2;41;BELO HORIZONTE;MG;03/2026;74.554;0;8.012;56.612;54.662;17.942;1.656;1;0
SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;329598;SEFER INVESTIMENTOS DTVM - PRUDENCIAL;;00083924;n2;3;16;SAO PAULO;SP;03/2026;74.171;0;4;59.300;38.017;14.870;1.759;2;0
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;;00081177;n1;1;30;RECIFE;PE;03/2026;73.828;20.243;52.288;10.711;8.972;63.118;-667;1;0
BEC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;7299480;BRADESCO - PRUDENCIAL;00010045;00080075;n2;2;16;OSASCO;SP;03/2026;73.598;0;73.491;936;0;72.662;1.425;2;0
SUPERBID PAY INSTITUICAO DE PAGAMENTO LTDA;35084163;SUPERBID PAY IP - PRUDENCIAL;;00086749;n4;2;41;SAO PAULO;SP;03/2026;73.259;0;24.450;65.827;59.456;7.433;377;1;0
EAGLE SOCIEDADE DE CRÉDITO DIRETO S.A.;45745537;EAGLE SCD - PRUDENCIAL;;00086172;n1;2;43;PORTO ALEGRE;RS;03/2026;73.166;18.116;115;61.318;0;11.848;-4.947;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO SUL DO MARANHÃO - SICREDI SUL DO MARANHÃO;26191078;;;;b3S;2;9;IMPERATRIZ;MA;03/2026;72.815;13.154;38.647;63.233;57.255;9.582;-185;0;2
