Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
SICOOB CRESSEM - COOPERATIVA DE ECNONOMIA E CRÉDITO MUTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAIBA E LITORAL NORTE;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2026;298.509;156.947;125.554;138.780;121.997;159.729;1.748;91.463;47,14%;9,75%;0;19
PLUXEE IP - PRUDENCIAL;1000087889;n4;NA;I;3;SAO PAULO;SP;03/2026;297.303;0;259.791;211.807;179.306;85.495;6.427;74.584;157,09%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;I;2;UBERABA;MG;03/2026;296.745;143.111;9.940;260.383;232.439;36.362;418;36.841;20,44%;18,94%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;S5;I;2;BRASILIA;DF;03/2026;291.216;123.172;67.861;162.391;150.216;128.824;1.268;65.124;47,53%;1,75%;0;5
COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;03/2026;291.118;150.987;8.649;238.623;205.241;52.495;-6.588;47.583;23,63%;17,74%;0;4
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;03/2026;290.445;209.893;7.688;257.618;149.832;32.827;1.706;32.660;16,04%;12,59%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;I;2;ITAJUBA;MG;03/2026;287.293;124.825;3.446;263.030;253.937;24.264;-759;23.567;14,29%;11,79%;0;13
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;03/2026;286.589;89.700;17.886;239.290;196.368;47.299;712;40.926;27,15%;8,52%;0;7
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;03/2026;284.278;86.240;19.776;197.011;182.025;87.268;1.386;71.851;56,60%;1,16%;0;0
COOPERATIVA DE CRÉDITO CREDISUCESSO LTDA.- SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;03/2026;282.800;78.458;3.435;243.459;238.256;39.340;1.290;37.166;31,02%;9,47%;0;6
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2026;282.045;81.476;10.419;227.816;216.131;54.228;1.541;48.318;37,99%;3,46%;0;7
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;03/2026;281.264;213.203;7.035;245.021;143.025;36.243;902;36.222;16,40%;32,17%;0;11
BRINKS PAY IP - PRUDENCIAL;1000086811;n4;NA;I;3;SAO PAULO;SP;03/2026;274.813;0;0;185.720;135.132;89.093;-221;NI;NI%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;b3S;S5;I;2;BELO HORIZONTE;MG;03/2026;274.663;112.431;10.242;193.377;184.684;81.286;931;75.400;48,75%;7,60%;0;4
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;03/2026;274.640;147.041;86.543;238.509;234.160;36.131;-1.038;28.074;17,86%;1,64%;4;0
AVANCARD PROVER IP - PRUDENCIAL;1000087212;n1;S5;C;2;MANAUS;AM;03/2026;272.553;0;306;113.481;44.925;159.072;3.349;159.072;75,43%;NA%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;03/2026;270.928;143.476;23.202;219.506;213.052;51.422;754;31.900;20,23%;2,49%;0;8
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;03/2026;270.456;0;218.215;41.710;1.034;228.746;19.106;227.942;113,65%;14,46%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;03/2026;269.157;137.431;97.132;235.537;217.984;33.620;-2.579;28.205;15,62%;10,44%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;03/2026;267.061;85.886;4.246;224.861;220.599;42.200;1.107;40.341;31,08%;5,84%;0;2
BEES IP - PRUDENCIAL;1000087731;n4;NA;I;3;SAO PAULO;SP;03/2026;264.152;0;29.448;199.916;197.238;64.236;5.222;63.003;23,03%;NA%;1;0
ROADCARD IP - PRUDENCIAL;1000087906;n4;NA;I;2;SAO PAULO;SP;03/2026;262.953;0;2.091;200.480;138.519;62.473;14.027;41.379;40,69%;NA%;1;0
CONTAAZUL IP - PRUDENCIAL;1000088060;n4;NA;I;3;JOINVILLE;SC;03/2026;260.477;0;1.018;249.279;231.145;11.199;1.408;5.064;57,29%;NA%;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;03/2026;260.066;187.739;7.289;233.277;153.094;26.789;-31;26.783;13,45%;14,39%;0;5
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;258.821;0;48.690;212.156;87.541;46.666;190;40.421;14,50%;5,09%;3;0
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S4;I;2;SAO PAULO;SP;03/2026;258.208;200.710;7.351;223.402;207.136;34.805;366;34.805;13,38%;3,53%;2;0
ACG IP - PRUDENCIAL;1000086093;n4;NA;I;2;SAO PAULO;SP;03/2026;256.798;86.346;161.092;228.222;35.849;28.576;1.045;28.576;37,83%;NA%;1;0
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;03/2026;256.456;0;8.148;54.064;0;202.393;2.089;195.231;36,77%;9,31%;4;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;03/2026;255.182;90.391;3.955;227.633;219.889;27.549;2.039;26.066;18,94%;26,30%;0;14
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S5;I;2;SAO PAULO;SP;03/2026;253.507;176.834;65.473;190.028;163.234;63.480;-4.527;55.736;26,74%;3,10%;0;20
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;03/2026;253.191;120.863;8.873;198.350;134.357;54.841;1.919;50.057;32,52%;5,97%;0;0
COOPER CARD IP - PRUDENCIAL;1000086134;n4;NA;C;2;BARUERI;SP;03/2026;252.956;163.242;21.609;154.983;17.893;97.973;3.127;36.909;28,17%;NA%;2;0
MONTE BRAVO CTVM - PRUDENCIAL;1000087281;n2;S4;C;2;SAO PAULO;SP;03/2026;251.152;0;135.170;144.834;0;106.318;-7.542;58.508;22,18%;24,04%;2;8
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;03/2026;250.537;134.673;104.958;26.218;19.207;224.319;-1.662;224.319;66,74%;0,74%;1;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;03/2026;248.282;125.196;13.538;218.478;205.867;29.804;-4.258;31.126;20,88%;15,32%;0;5
BECKER FINANCEIRA S.A. - CFI - PRUDENCIAL;1000084507;n1;S4;C;2;CERRO LARGO;RS;03/2026;247.115;122.805;23.946;138.309;17.880;108.805;9.193;108.805;36,23%;32,91%;3;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;03/2026;245.017;85.223;22.380;209.629;202.270;35.388;1.405;26.726;22,20%;24,26%;0;11
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;03/2026;244.572;141.348;5.410;200.727;160.535;43.845;1.065;40.021;21,97%;19,13%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;03/2026;243.416;167.901;4.329;199.660;114.795;43.756;724;41.235;24,24%;8,60%;0;7
COOPERATIVA DE CRÉDITO - SICOOB CREDUNI;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;03/2026;243.251;162.143;9.233;188.721;180.754;54.530;-965;NI;NI%;NI%;0;10
GOWD IP - PRUDENCIAL;1000087023;n4;NA;I;2;MARINGA;PR;03/2026;240.385;0;65.690;239.378;2.495;1.007;-10.243;-1.452;-0,76%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;03/2026;239.524;103.405;13.231;153.155;142.792;86.368;2.267;80.699;62,99%;0,57%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BRMIL LTDA. - SICOOB BRMIL;4649337;b3S;S5;I;2;BRASILIA;DF;03/2026;238.823;111.970;16.345;200.039;194.439;38.784;1.680;24.276;18,94%;2,83%;0;1
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;03/2026;238.241;68.901;12.138;192.958;180.041;45.283;2.735;45.275;38,04%;4,06%;0;2
REVOLUT SCD - PRUDENCIAL;1000087054;n1;S5;I;3;SAO PAULO;SP;03/2026;237.995;5.640;71.183;129.741;86.448;108.254;-106;101.240;108,67%;9,49%;2;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;03/2026;233.801;138.454;9.705;197.509;174.983;36.292;657;36.146;22,02%;10,39%;0;5
CACTVS IP - PRUDENCIAL;1000088792;n4;NA;I;2;SAO PAULO;SP;03/2026;233.671;0;199.173;214.171;193.484;19.501;-3.210;10.253;35,10%;NA%;1;0
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;I;3;CAMPINAS;SP;03/2026;232.902;150.760;0;10.567;0;222.335;22.901;167.316;104,58%;0,00%;2;0
TRIO IP - PRUDENCIAL;1000087432;n4;NA;C;2;CURITIBA;PR;03/2026;230.564;854;0;224.698;221.976;5.866;1.922;NI;NI%;NA%;1;0
CAPPTA IP - PRUDENCIAL;1000087827;n4;NA;I;2;SAO PAULO;SP;03/2026;229.432;0;379;210.461;52.477;18.971;10.083;18.750;40,15%;NA%;1;0
Z-ON SCD - PRUDENCIAL;1000087267;n1;S5;I;2;CURITIBA;PR;03/2026;229.217;346;218.984;212.453;210.937;16.764;4.695;14.453;109,55%;0,00%;2;0
SRM BANK IP - PRUDENCIAL;1000086024;n2;S4;C;2;SAO PAULO;SP;03/2026;228.979;0;12.329;212.621;191.418;16.359;6.479;15.456;22,79%;NA%;3;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;b3S;S5;I;2;RIO FORTUNA;SC;03/2026;228.809;160.228;5.056;197.250;136.264;31.559;2.435;31.426;20,59%;6,24%;0;5
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;03/2026;228.246;125.565;3.107;198.955;179.950;29.291;2.482;28.174;19,76%;7,03%;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;03/2026;226.678;193.389;32.755;2.993;0;223.686;5.212;223.665;118,01%;0,01%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;03/2026;226.232;44.309;138.140;199.496;185.392;26.735;805;26.693;34,13%;0,78%;0;2
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;03/2026;219.766;44.213;12.869;174.085;158.179;45.681;1.057;38.825;41,73%;9,05%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;03/2026;217.817;113.152;4.484;188.478;180.964;29.339;1.825;26.947;21,02%;8,86%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;03/2026;216.195;58.526;11.836;179.795;154.274;36.400;1.007;26.291;28,32%;4,06%;0;5
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;03/2026;216.102;63.837;3.464;178.980;169.963;37.122;954;35.884;34,76%;24,55%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;03/2026;214.087;104.534;3.714;174.985;169.620;39.102;837;37.375;30,62%;8,13%;0;4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;S4;C;2;NOVO HAMBURGO;RS;03/2026;213.600;165.540;20.120;170.542;154.295;43.058;600;41.778;19,10%;2,78%;3;0
SERVNET IP - PRUDENCIAL;1000086701;n4;NA;I;2;UBERLANDIA;MG;03/2026;212.743;20.174;3.665;202.984;8.357;9.760;-992;6.871;15,44%;NA%;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;b3S;S5;I;2;JAGUARUNA;SC;03/2026;209.991;147.902;5.047;190.816;134.283;19.176;-219;19.438;12,37%;14,53%;0;7
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;03/2026;209.574;57.650;51.775;61.813;58.629;147.761;1.377;147.761;167,90%;0,28%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;03/2026;207.559;114.173;34.196;144.323;137.715;63.236;-409;32.399;24,83%;12,42%;0;2
EAGLE SCD - PRUDENCIAL;1000086172;n1;S5;C;2;PORTO ALEGRE;RS;03/2026;206.227;18.116;118.796;69.230;0;136.997;-703;NI;NI%;NI%;3;0
C&A PAY SCD - PRUDENCIAL;1000086787;n1;S5;I;3;BARUERI;SP;03/2026;206.144;0;170.816;51.089;0;155.055;4.308;152.907;32,85%;0,00%;2;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;03/2026;204.813;0;117.135;74.464;1.253;130.349;3.559;128.897;34,48%;6,92%;7;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;03/2026;198.651;108.673;3.299;165.293;137.486;33.358;304;31.393;24,25%;7,05%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI EDUCAÇÃO RS;4525997;b3S;S4;I;2;CAXIAS DO SUL;RS;03/2026;198.517;111.871;59.890;173.143;153.678;25.374;137;20.175;16,18%;1,85%;0;1
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;03/2026;197.840;126.310;46.071;88.917;81.860;108.923;869;NI;NI%;NI%;1;0
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;03/2026;197.779;85.582;106.275;166.436;163.384;31.344;1.262;25.414;16,43%;11,92%;0;4
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;I;2;DOURADOS;MS;03/2026;197.512;82.840;2.339;152.809;139.075;44.703;2.813;43.902;36,54%;8,52%;0;5
VOX IP - PRUDENCIAL;1000088761;n4;NA;I;2;ITAQUAQUECETUBA;SP;03/2026;197.456;94.935;2.095;183.809;41.344;13.647;2.388;1.691;1,96%;NA%;1;0
TRANSFEERA IP - PRUDENCIAL;1000087353;n4;NA;I;3;CURITIBA;PR;03/2026;190.439;0;0;175.593;165.684;14.846;2.016;11.322;16,12%;NA%;1;0
POMELO IP - PRUDENCIAL;1000086938;n4;NA;I;3;SAO PAULO;SP;03/2026;186.920;46.960;109.491;168.329;0;18.592;-2.806;15.603;15,65%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;03/2026;184.488;78.536;95.903;16.741;0;167.747;7.432;167.718;96,22%;0,04%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;b3S;S5;I;2;SANTO ANDRE;SP;03/2026;181.560;64.894;99.514;165.872;161.523;15.688;1.168;14.224;15,26%;12,33%;0;8
UY3 SCD - PRUDENCIAL;1000085472;n1;S5;I;2;PORTO ALEGRE;RS;03/2026;180.140;26.121;1.161;142.860;124.022;37.280;13.190;26.626;39,64%;3,51%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;03/2026;174.667;112.370;16.265;165.219;159.958;9.448;-2.344;11.075;8,27%;22,15%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - SICOOB COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;03/2026;173.543;49.010;3.143;147.540;145.136;26.003;1.067;24.388;30,48%;9,19%;0;1
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;I;2;PRESIDENTE PRUDENTE;SP;03/2026;172.740;159.935;7.135;147.999;146.448;24.740;-1.042;24.503;13,42%;1,69%;2;0
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;03/2026;170.851;123.727;8.091;130.822;113.885;40.029;1.309;40.000;30,40%;13,69%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2026;169.815;87.489;1.903;154.239;151.723;15.577;381;14.443;14,27%;7,50%;0;6
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;03/2026;169.331;123.986;2.991;145.617;141.203;23.714;1.069;23.832;19,62%;15,45%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;03/2026;168.904;119.654;13.232;132.639;122.868;36.265;1.011;36.224;28,25%;11,67%;0;10
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;03/2026;168.164;103.984;47.066;133.293;127.863;34.871;-4.030;30.524;21,76%;31,51%;0;6
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;03/2026;168.129;116.782;5.430;141.962;107.457;26.167;1.325;24.185;19,75%;26,49%;0;3
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;03/2026;167.802;44.965;12;64.951;0;102.851;3.025;102.573;202,26%;0,06%;0;0
COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;03/2026;166.683;62.825;4.115;136.320;123.039;30.363;517;29.470;28,79%;22,35%;0;1
PINBANK BRASIL IP - PRUDENCIAL;1000086361;n1;S5;C;3;SAO PAULO;SP;03/2026;166.297;133;5.155;117.944;85.505;48.353;-14.343;NI;NI%;NA%;3;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;03/2026;163.680;66.039;93.945;13.757;0;149.922;4.677;149.922;98,44%;0,51%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;03/2026;160.848;123.467;32.816;6.666;2.245;154.183;5.804;154.134;112,75%;0,08%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;03/2026;159.361;99.472;4.221;135.865;130.625;23.495;67;22.817;23,78%;16,78%;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO E BENEFÍCIOS SOCIAIS BECOOPER;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2026;157.764;88.839;54.916;14.221;0;143.543;3.300;142.763;100,69%;8,51%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA - UNICRED SUDOESTE DA BAHIA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;03/2026;154.580;114.070;4.765;133.426;99.087;21.154;188;21.148;18,37%;6,24%;0;3
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO;9463721;b3S;S5;I;2;JACINTO MACHADO;SC;03/2026;153.279;96.868;4.523;134.827;83.660;18.452;853;18.534;18,30%;6,72%;0;4
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;03/2026;153.024;79.393;10.790;129.752;122.235;23.272;-1.062;23.260;24,14%;7,68%;0;6
MERCADO BITCOIN - PRUDENCIAL;1000087061;n2;S4;C;2;BELO HORIZONTE;MG;03/2026;152.660;0;2.899;119.726;105.644;32.934;-5.226;NI;NI%;NI%;3;0
DELCRED SCD - PRUDENCIAL;1000085393;n1;S5;I;2;ARACAJU;SE;03/2026;150.982;11.026;0;122.178;55.593;28.804;-2.927;28.804;66,18%;NI%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;03/2026;150.101;75.874;21.633;134.331;118.858;15.770;-64;12.525;14,05%;27,45%;0;5
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;03/2026;149.910;116.682;8.975;127.582;121.843;22.329;602;22.753;25,34%;4,05%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;03/2026;149.448;51.347;4.550;108.975;106.650;40.473;1.301;37.744;53,50%;0,58%;0;2
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;03/2026;148.370;104.259;12.230;113.049;108.135;35.321;357;27.906;26,96%;6,37%;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;03/2026;147.122;72.198;49.300;126.028;110.945;21.094;522;21.233;26,49%;2,20%;0;2
CAPITAL CONSIG SCD - PRUDENCIAL;1000085599;n1;S5;I;2;SAO PAULO;SP;03/2026;145.747;22.298;0;68.988;0;76.758;51.186;76.199;16,93%;0,68%;2;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9330158;b3S;S5;I;2;TREZE DE MAIO;SC;03/2026;144.447;84.553;3.779;130.068;96.818;14.379;7;14.246;14,80%;10,57%;0;3
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;03/2026;144.321;4.668;137.811;125.680;124.443;18.642;1.031;15.776;19,62%;0,73%;0;0
ASTRO IP - PRUDENCIAL;1000088156;n4;NA;I;3;SAO PAULO;SP;03/2026;142.522;0;109.646;133.657;104.124;8.865;965;8.838;39,87%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;03/2026;142.266;104.980;32.554;7.173;0;135.093;5.528;135.024;110,42%;0,02%;0;1
